paper_id,title,authors,venue,year,pdf_url,proceedings_url,source_retrieved_date,selection_status,award_status,screening_level,pdf_text_retrieved,caption_candidates_extracted,analyst_caption_reviewed,visual_reviewed,pdf_title_token_check,caption_candidate_count,figure_candidates,caption_window_excerpt,excerpt_note,candidate_window_keyword_tags,retrieval_limitation,selection_note
p0155,Pythia: A Suite for Analyzing Large Language Models Across Training and Scaling,"Stella Biderman, Hailey Schoelkopf, Quentin Gregory Anthony, Herbie Bradley, Kyle O’Brien, Eric Hallahan, Mohammad Aflah Khan, Shivanshu Purohit, Usvsn Sai Prashanth, Edward Raff, Aviya Skowron, Lintang Sutawika, Oskar Van Der Wal",ICML,2023,https://proceedings.mlr.press/v202/biderman23a/biderman23a.pdf,https://proceedings.mlr.press/v202/,2026-09-09,convenience_sample_candidate,not_checked,caption_candidates_extracted,True,True,False,False,passed_70_percent_threshold,4,"[{""figure"": 1, ""pdf_page"": 6}, {""figure"": 2, ""pdf_page"": 6}, {""figure"": 3, ""pdf_page"": 8}, {""figure"": 4, ""pdf_page"": 9}]","The CrowS-Pairs gender bias, shown as the percentage of times that the perplexity of the stereotyping sentence is lower than its less",Automatically extracted first 22 words starting at a caption-like line; may include neighboring text.,"[""worked_example_or_problem"", ""quantitative_comparison"", ""ablation_or_mechanism""]","Bounded browser PDF text windows, not full-paper reading","Bounded proceedings windows; title-prioritized for AI model, method and empirical relevance; not ranked by figure quality."
p0156,StriderNet: A Graph Reinforcement Learning Approach to Optimize Atomic Structures on Rough Energy Landscapes,"Vaibhav Bihani, Sahil Manchanda, Srikanth Sastry, Sayan Ranu, N M Anoop Krishnan",ICML,2023,https://proceedings.mlr.press/v202/bihani23a/bihani23a.pdf,https://proceedings.mlr.press/v202/,2026-09-09,convenience_sample_candidate,not_checked,caption_candidates_extracted,True,True,False,False,passed_70_percent_threshold,2,"[{""figure"": 1, ""pdf_page"": 1}, {""figure"": 2, ""pdf_page"": 4}]","Optimization of 100 atoms LJ system (Colorbar shows node potential energy). Specifically, materials discovery relies on finding stable structures of atomic systems,",Automatically extracted first 22 words starting at a caption-like line; may include neighboring text.,"[""method_or_architecture"", ""efficiency_or_tradeoff""]","Bounded browser PDF text windows, not full-paper reading","Bounded proceedings windows; title-prioritized for AI model, method and empirical relevance; not ranked by figure quality."
p0157,Modeling Temporal Data as Continuous Functions with Stochastic Process Diffusion,"Marin Biloš, Kashif Rasul, Anderson Schneider, Yuriy Nevmyvaka, Stephan Günnemann",ICML,2023,https://proceedings.mlr.press/v202/bilos23a/bilos23a.pdf,https://proceedings.mlr.press/v202/,2026-09-09,convenience_sample_candidate,not_checked,caption_candidates_extracted,True,True,False,False,passed_70_percent_threshold,1,"[{""figure"": 1, ""pdf_page"": 2}]",(Left) We add noise from a stochastic process (SP) to the whole time series at once. The model ϵθ learns to reverse,Automatically extracted first 22 words starting at a caption-like line; may include neighboring text.,"[""uncertainty_or_distribution""]","Bounded browser PDF text windows, not full-paper reading","Bounded proceedings windows; title-prioritized for AI model, method and empirical relevance; not ranked by figure quality."
p0158,In or Out? Fixing ImageNet Out-of-Distribution Detection Evaluation,"Julian Bitterwolf, Maximilian Müller, Matthias Hein",ICML,2023,https://proceedings.mlr.press/v202/bitterwolf23a/bitterwolf23a.pdf,https://proceedings.mlr.press/v202/,2026-09-09,convenience_sample_candidate,not_checked,caption_candidates_extracted,True,True,False,False,passed_70_percent_threshold,4,"[{""figure"": 1, ""pdf_page"": 2}, {""figure"": 2, ""pdf_page"": 3}, {""figure"": 3, ""pdf_page"": 4}, {""figure"": 4, ""pdf_page"": 5}]",Contamination of OOD test sets with ID samples (ImageNet). Blue: ImageNet-1K class found in the image. (Brown): Label of the image in,Automatically extracted first 22 words starting at a caption-like line; may include neighboring text.,"[""worked_example_or_problem"", ""quantitative_comparison""]","Bounded browser PDF text windows, not full-paper reading","Bounded proceedings windows; title-prioritized for AI model, method and empirical relevance; not ranked by figure quality."
p0159,Invariant Slot Attention: Object Discovery with Slot-Centric Reference Frames,"Ondrej Biza, Sjoerd Van Steenkiste, Mehdi S. M. Sajjadi, Gamaleldin Fathy Elsayed, Aravindh Mahendran, Thomas Kipf",ICML,2023,https://proceedings.mlr.press/v202/biza23a/biza23a.pdf,https://proceedings.mlr.press/v202/,2026-09-09,convenience_sample_candidate,not_checked,caption_candidates_extracted,True,True,False,False,passed_70_percent_threshold,3,"[{""figure"": 1, ""pdf_page"": 1}, {""figure"": 3, ""pdf_page"": 4}, {""figure"": 4, ""pdf_page"": 5}]",Left: Input image. Middle: Invariant Slot Attention masks. Right: Decoded images with relative coordinate grids (limited to 6×6 grids for ease of,Automatically extracted first 22 words starting at a caption-like line; may include neighboring text.,"[""worked_example_or_problem"", ""qualitative_outputs""]","Bounded browser PDF text windows, not full-paper reading","Bounded proceedings windows; title-prioritized for AI model, method and empirical relevance; not ranked by figure quality."
p0160,Unit Scaling: Out-of-the-Box Low-Precision Training,"Charlie Blake, Douglas Orr, Carlo Luschi",ICML,2023,https://proceedings.mlr.press/v202/blake23a/blake23a.pdf,https://proceedings.mlr.press/v202/,2026-09-09,convenience_sample_candidate,not_checked,caption_candidates_extracted,True,True,False,False,passed_70_percent_threshold,2,"[{""figure"": 1, ""pdf_page"": 1}, {""figure"": 2, ""pdf_page"": 2}]","Above: Unit scaling of an FFN layer. We multiply each tensor by a fixed scalar to achieve consistent scale, no longer requiring",Automatically extracted first 22 words starting at a caption-like line; may include neighboring text.,"[""efficiency_or_tradeoff"", ""uncertainty_or_distribution""]","Bounded browser PDF text windows, not full-paper reading","Bounded proceedings windows; title-prioritized for AI model, method and empirical relevance; not ranked by figure quality."
p0161,FLEX: an Adaptive Exploration Algorithm for Nonlinear Systems,"Matthieu Blanke, Marc Lelarge",ICML,2023,https://proceedings.mlr.press/v202/blanke23a/blanke23a.pdf,https://proceedings.mlr.press/v202/,2026-09-09,convenience_sample_candidate,not_checked,caption_candidates_extracted,True,True,False,False,passed_70_percent_threshold,1,"[{""figure"": 1, ""pdf_page"": 3}]","Illustration of active exploration for the dynamics of the pendulum. At each time step, an action is chosen (left). The decision is",Automatically extracted first 22 words starting at a caption-like line; may include neighboring text.,"[""worked_example_or_problem"", ""efficiency_or_tradeoff""]","Bounded browser PDF text windows, not full-paper reading","Bounded proceedings windows; title-prioritized for AI model, method and empirical relevance; not ranked by figure quality."
p0162,Not all Strongly Rayleigh Distributions Have Small Probabilistic Generating Circuits,Markus Bläser,ICML,2023,https://proceedings.mlr.press/v202/blaser23a/blaser23a.pdf,https://proceedings.mlr.press/v202/,2026-09-09,convenience_sample_candidate,not_checked,caption_candidates_extracted,True,True,False,False,passed_70_percent_threshold,9,"[{""figure"": 1, ""pdf_page"": 3}, {""figure"": 2, ""pdf_page"": 3}, {""figure"": 3, ""pdf_page"": 3}, {""figure"": 4, ""pdf_page"": 4}, {""figure"": 5, ""pdf_page"": 4}, {""figure"": 6, ""pdf_page"": 4}, {""figure"": 7, ""pdf_page"": 4}, {""figure"": 8, ""pdf_page"": 5}, {""figure"": 9, ""pdf_page"": 5}]",A probabilistic generating circuit representing the polynomial 1 4 xy + 3 8 xz +,Automatically extracted first 22 words starting at a caption-like line; may include neighboring text.,"[""worked_example_or_problem""]","Bounded browser PDF text windows, not full-paper reading","Bounded proceedings windows; title-prioritized for AI model, method and empirical relevance; not ranked by figure quality."
p0163,Learning the Dynamics of Sparsely Observed Interacting Systems,"Linus Bleistein, Adeline Fermanian, Anne-Sophie Jannot, Agathe Guilloux",ICML,2023,https://proceedings.mlr.press/v202/bleistein23a/bleistein23a.pdf,https://proceedings.mlr.press/v202/,2026-09-09,convenience_sample_candidate,not_checked,caption_candidates_extracted,True,True,False,False,passed_70_percent_threshold,1,"[{""figure"": 1, ""pdf_page"": 6}]","The workflow of our model. Starting from the left, the first panel describes our modelling hypothesis: the target and feature time series",Automatically extracted first 22 words starting at a caption-like line; may include neighboring text.,"[""method_or_architecture""]","Bounded browser PDF text windows, not full-paper reading","Bounded proceedings windows; title-prioritized for AI model, method and empirical relevance; not ranked by figure quality."
p0164,Properties of the Mallows Model Depending on the Number of Alternatives: A Warning for an Experimentalist,"Niclas Boehmer, Piotr Faliszewski, Sonja Kraiczy",ICML,2023,https://proceedings.mlr.press/v202/boehmer23b/boehmer23b.pdf,https://proceedings.mlr.press/v202/,2026-09-09,convenience_sample_candidate,not_checked,caption_candidates_extracted,True,True,False,False,passed_70_percent_threshold,2,"[{""figure"": 1, ""pdf_page"": 3}, {""figure"": 2, ""pdf_page"": 4}]",Expected normalized swap distance of a sampled ranking from the central one (solid lines for the classic model and dashed ones for,Automatically extracted first 22 words starting at a caption-like line; may include neighboring text.,[],"Bounded browser PDF text windows, not full-paper reading","Bounded proceedings windows; title-prioritized for AI model, method and empirical relevance; not ranked by figure quality."
p0165,A Robust Optimisation Perspective on Counterexample-Guided Repair of Neural Networks,"David Boetius, Stefan Leue, Tobias Sutter",ICML,2023,https://proceedings.mlr.press/v202/boetius23a/boetius23a.pdf,https://proceedings.mlr.press/v202/,2026-09-09,convenience_sample_candidate,not_checked,caption_candidates_extracted,True,True,False,False,passed_70_percent_threshold,2,"[{""figure"": 1, ""pdf_page"": 8}, {""figure"": 2, ""pdf_page"": 8}]",Optimal vs. Early-Exit Verifier. We plot how frequently repair using the optimal verifier or the early-exit verifier is faster in terms of,Automatically extracted first 22 words starting at a caption-like line; may include neighboring text.,"[""quantitative_comparison"", ""efficiency_or_tradeoff""]","Bounded browser PDF text windows, not full-paper reading","Bounded proceedings windows; title-prioritized for AI model, method and empirical relevance; not ranked by figure quality."
p0166,Beyond the Universal Law of Robustness: Sharper Laws for Random Features and Neural Tangent Kernels,"Simone Bombari, Shayan Kiyani, Marco Mondelli",ICML,2023,https://proceedings.mlr.press/v202/bombari23a/bombari23a.pdf,https://proceedings.mlr.press/v202/,2026-09-09,convenience_sample_candidate,not_checked,caption_candidates_extracted,True,True,False,False,passed_70_percent_threshold,3,"[{""figure"": 1, ""pdf_page"": 5}, {""figure"": 1, ""pdf_page"": 6}, {""figure"": 2, ""pdf_page"": 5}]","Sensitivity as a function of the number of parameters k, for an RF model with synthetic data sampled from a Gaussian distribution",Automatically extracted first 22 words starting at a caption-like line; may include neighboring text.,"[""ablation_or_mechanism"", ""uncertainty_or_distribution""]","Bounded browser PDF text windows, not full-paper reading","Bounded proceedings windows; title-prioritized for AI model, method and empirical relevance; not ranked by figure quality."
p0167,Spherical Fourier Neural Operators: Learning Stable Dynamics on the Sphere,"Boris Bonev, Thorsten Kurth, Christian Hundt, Jaideep Pathak, Maximilian Baust, Karthik Kashinath, Anima Anandkumar",ICML,2023,https://proceedings.mlr.press/v202/bonev23a/bonev23a.pdf,https://proceedings.mlr.press/v202/,2026-09-09,convenience_sample_candidate,not_checked,caption_candidates_extracted,True,True,False,False,passed_70_percent_threshold,3,"[{""figure"": 1, ""pdf_page"": 1}, {""figure"": 2, ""pdf_page"": 5}, {""figure"": 3, ""pdf_page"": 5}]",Qualitative comparison of temperature predictions (t850) over Antarctica at 4380h (730 autoregressive steps). The SFNO shows no visible artifacts even after six-month-long,Automatically extracted first 22 words starting at a caption-like line; may include neighboring text.,"[""quantitative_comparison"", ""efficiency_or_tradeoff"", ""qualitative_outputs"", ""ablation_or_mechanism""]","Bounded browser PDF text windows, not full-paper reading","Bounded proceedings windows; title-prioritized for AI model, method and empirical relevance; not ranked by figure quality."
p0168,The Regret of Exploration and the Control of Bad Episodes in Reinforcement Learning,"Victor Boone, Bruno Gaujal",ICML,2023,https://proceedings.mlr.press/v202/boone23a/boone23a.pdf,https://proceedings.mlr.press/v202/,2026-09-09,convenience_sample_candidate,not_checked,caption_candidates_extracted,True,True,False,False,passed_70_percent_threshold,3,"[{""figure"": 1, ""pdf_page"": 1}, {""figure"": 1, ""pdf_page"": 2}, {""figure"": 2, ""pdf_page"": 2}]","(Two-arm bandit) A MDP with one state and two actions, rewards of the two actions are both Gaussian distributed with unit variance",Automatically extracted first 22 words starting at a caption-like line; may include neighboring text.,"[""uncertainty_or_distribution""]","Bounded browser PDF text windows, not full-paper reading","Bounded proceedings windows; title-prioritized for AI model, method and empirical relevance; not ranked by figure quality."
p0169,Model-agnostic Measure of Generalization Difficulty,"Akhilan Boopathy, Kevin Liu, Jaedong Hwang, Shu Ge, Asaad Mohammedsaleh, Ila R Fiete",ICML,2023,https://proceedings.mlr.press/v202/boopathy23a/boopathy23a.pdf,https://proceedings.mlr.press/v202/,2026-09-09,convenience_sample_candidate,not_checked,caption_candidates_extracted,True,True,False,False,passed_70_percent_threshold,1,"[{""figure"": 1, ""pdf_page"": 3}]",Dividing the hypothesis space of a task. (a) the trade-off between the amount of training data required (sample complexity) vs. the amount,Automatically extracted first 22 words starting at a caption-like line; may include neighboring text.,"[""quantitative_comparison"", ""efficiency_or_tradeoff""]","Bounded browser PDF text windows, not full-paper reading","Bounded proceedings windows; title-prioritized for AI model, method and empirical relevance; not ranked by figure quality."
